Vrid,act,basin,part,days_water
876,picnic,s platte,Unchecked,
877,picnic,s platte,Unchecked,
880,picnic,s platte,Unchecked,
882,picnic,s platte,Unchecked,
884,picnic,s platte,Unchecked,
885,picnic,s platte,Unchecked,
887,picnic,s platte,Unchecked,
896,picnic,s platte,Unchecked,
897,picnic,s platte,Unchecked,
900,picnic,s platte,Unchecked,
901,picnic,s platte,Checked,1
903,picnic,s platte,Unchecked,
904,picnic,s platte,Checked,
907,picnic,s platte,Unchecked,
908,picnic,s platte,Unchecked,
909,picnic,s platte,Checked,75
915,picnic,s platte,Unchecked,
917,picnic,s platte,Unchecked,
921,picnic,s platte,Unchecked,
923,picnic,s platte,Checked,3
925,picnic,s platte,Unchecked,
927,picnic,s platte,Unchecked,
929,picnic,s platte,Unchecked,
930,picnic,s platte,Unchecked,
931,picnic,s platte,Checked,1
934,picnic,s platte,Unchecked,
938,picnic,s platte,Unchecked,
940,picnic,s platte,Unchecked,
941,picnic,s platte,Unchecked,
947,picnic,s platte,Unchecked,
948,picnic,s platte,Unchecked,
952,picnic,s platte,Checked,1
953,picnic,s platte,Checked,
955,picnic,s platte,Unchecked,
956,picnic,s platte,Checked,1
957,picnic,s platte,Unchecked,
958,picnic,s platte,Unchecked,
961,picnic,s platte,Unchecked,
967,picnic,s platte,Unchecked,
969,picnic,s platte,Unchecked,
974,picnic,s platte,Unchecked,
978,picnic,s platte,Unchecked,
979,picnic,s platte,Unchecked,
980,picnic,s platte,Unchecked,
981,picnic,s platte,Checked,5
982,picnic,s platte,Unchecked,
985,picnic,s platte,Unchecked,
987,picnic,s platte,Unchecked,
990,picnic,s platte,Checked,6
991,picnic,s platte,Unchecked,
992,picnic,s platte,Checked,8
994,picnic,s platte,Checked,28
995,picnic,s platte,Unchecked,
996,picnic,s platte,Unchecked,
997,picnic,s platte,Unchecked,
998,picnic,s platte,Unchecked,
1000,picnic,s platte,Unchecked,
1001,picnic,s platte,Checked,1
1003,picnic,s platte,Unchecked,
1004,picnic,s platte,Unchecked,
1008,picnic,s platte,Unchecked,
1009,picnic,s platte,Unchecked,
1010,picnic,s platte,Unchecked,
1013,picnic,s platte,Unchecked,
1014,picnic,s platte,Unchecked,
1018,picnic,s platte,Unchecked,
1019,picnic,s platte,Unchecked,
1020,picnic,s platte,Unchecked,
1022,picnic,s platte,Unchecked,
1023,picnic,s platte,Checked,10
1025,picnic,s platte,Unchecked,
1026,picnic,s platte,Unchecked,
1027,picnic,s platte,Unchecked,
1031,picnic,s platte,Unchecked,
1033,picnic,s platte,Checked,3
1036,picnic,s platte,Checked,2
1037,picnic,s platte,Unchecked,
1039,picnic,s platte,Unchecked,
1043,picnic,s platte,Checked,2
1052,picnic,s platte,Unchecked,
1056,picnic,s platte,Checked,6
1057,picnic,s platte,Unchecked,
1061,picnic,s platte,Checked,1
1062,picnic,s platte,Unchecked,
1063,picnic,s platte,Unchecked,
1064,picnic,s platte,Unchecked,
1065,picnic,s platte,Unchecked,
1066,picnic,s platte,Checked,5
1067,picnic,s platte,Unchecked,
1068,picnic,s platte,Unchecked,
1069,picnic,s platte,Unchecked,
1070,picnic,s platte,Checked,1
1071,picnic,s platte,Checked,3
1074,picnic,s platte,Unchecked,
1075,picnic,s platte,Unchecked,
1078,picnic,s platte,Checked,4
1082,picnic,s platte,Unchecked,
1086,picnic,s platte,Unchecked,
1088,picnic,s platte,Unchecked,
1090,picnic,s platte,Checked,8
1095,picnic,s platte,Checked,2
1099,picnic,s platte,Unchecked,
1102,picnic,s platte,Checked,4
1103,picnic,s platte,Unchecked,
1104,picnic,s platte,Unchecked,
1107,picnic,s platte,Unchecked,
1108,picnic,s platte,Unchecked,
1109,picnic,s platte,Unchecked,
1111,picnic,s platte,Checked,4
1113,picnic,s platte,Unchecked,
1114,picnic,s platte,Unchecked,
1115,picnic,s platte,Unchecked,
1117,picnic,s platte,Unchecked,
1120,picnic,s platte,Unchecked,
1121,picnic,s platte,Unchecked,
1122,picnic,s platte,Checked,2
1124,picnic,s platte,Unchecked,
1125,picnic,s platte,Unchecked,
1127,picnic,s platte,Unchecked,
1129,picnic,s platte,Checked,1
1131,picnic,s platte,Unchecked,
1132,picnic,s platte,Unchecked,
1135,picnic,s platte,Unchecked,
1136,picnic,s platte,Unchecked,
1138,picnic,s platte,Unchecked,
1140,picnic,s platte,Unchecked,
1142,picnic,s platte,Checked,1
1144,picnic,s platte,Unchecked,
1145,picnic,s platte,Unchecked,
1147,picnic,s platte,Unchecked,
1150,picnic,s platte,Checked,5
1151,picnic,s platte,Unchecked,
1152,picnic,s platte,Unchecked,
1155,picnic,s platte,Unchecked,
1156,picnic,s platte,Checked,0
1159,picnic,s platte,Unchecked,
1161,picnic,s platte,Unchecked,
1162,picnic,s platte,Unchecked,
1163,picnic,s platte,Unchecked,
1165,picnic,s platte,Checked,10
1169,picnic,s platte,Checked,18
1170,picnic,s platte,Unchecked,
1172,picnic,s platte,Unchecked,
1173,picnic,s platte,Unchecked,
1175,picnic,s platte,Checked,6
1177,picnic,s platte,Unchecked,
1182,picnic,s platte,Unchecked,
1185,picnic,s platte,Unchecked,
1186,picnic,s platte,Unchecked,
1188,picnic,s platte,Unchecked,
1189,picnic,s platte,Unchecked,
1190,picnic,s platte,Checked,5
1191,picnic,s platte,Unchecked,
1194,picnic,s platte,Unchecked,
1196,picnic,s platte,Unchecked,
1198,picnic,s platte,Checked,15
1200,picnic,s platte,Checked,1
1202,picnic,s platte,Unchecked,
1205,picnic,s platte,Unchecked,
1207,picnic,s platte,Checked,0
1209,picnic,s platte,Unchecked,
1211,picnic,s platte,Unchecked,
1215,picnic,s platte,Checked,2
1218,picnic,s platte,Unchecked,
1219,picnic,s platte,Unchecked,
1220,picnic,s platte,Checked,3
1225,picnic,s platte,Unchecked,
1226,picnic,s platte,Checked,3
1228,picnic,s platte,Checked,1
1232,picnic,s platte,Unchecked,
1233,picnic,s platte,Unchecked,
1236,picnic,s platte,Unchecked,
1238,picnic,s platte,Unchecked,
1246,picnic,s platte,Checked,1
1247,picnic,s platte,Unchecked,
1248,picnic,s platte,Checked,2
1250,picnic,s platte,Checked,0
1253,picnic,s platte,Unchecked,
1254,picnic,s platte,Unchecked,
1256,picnic,s platte,Unchecked,
1257,picnic,s platte,Unchecked,
1259,picnic,s platte,Unchecked,
1263,picnic,s platte,Unchecked,
1265,picnic,s platte,Unchecked,
1267,picnic,s platte,Unchecked,
1268,picnic,s platte,Unchecked,
1273,picnic,s platte,Unchecked,
1276,picnic,s platte,Unchecked,
1278,picnic,s platte,Unchecked,
1279,picnic,s platte,Unchecked,
1280,picnic,s platte,Unchecked,
1282,picnic,s platte,Unchecked,
1285,picnic,s platte,Checked,4
1289,picnic,s platte,Unchecked,
1295,picnic,s platte,Unchecked,
1296,picnic,s platte,Checked,10
1297,picnic,s platte,Unchecked,
1299,picnic,s platte,Unchecked,
1303,picnic,s platte,Unchecked,
1307,picnic,s platte,Checked,2
1308,picnic,s platte,Checked,10
1309,picnic,s platte,Unchecked,
1310,picnic,s platte,Unchecked,
1316,picnic,s platte,Checked,1
1321,picnic,s platte,Unchecked,
1322,picnic,s platte,Checked,2
1323,picnic,s platte,Unchecked,
1324,picnic,s platte,Unchecked,
1325,picnic,s platte,Checked,2
1326,picnic,s platte,Unchecked,
1327,picnic,s platte,Checked,2
1328,picnic,s platte,Unchecked,
1331,picnic,s platte,Unchecked,
1332,picnic,s platte,Unchecked,
1334,picnic,s platte,Checked,1
1338,picnic,s platte,Unchecked,
1343,picnic,s platte,Unchecked,
1345,picnic,s platte,Unchecked,
1348,picnic,s platte,Checked,10
1349,picnic,s platte,Unchecked,
1352,picnic,s platte,Unchecked,
1353,picnic,s platte,Unchecked,
1354,picnic,s platte,Unchecked,
1355,picnic,s platte,Unchecked,
1358,picnic,s platte,Unchecked,
1359,picnic,s platte,Unchecked,
1360,picnic,s platte,Unchecked,
1361,picnic,s platte,Unchecked,
1363,picnic,s platte,Unchecked,
1364,picnic,s platte,Unchecked,
1365,picnic,s platte,Unchecked,
1366,picnic,s platte,Unchecked,
1367,picnic,s platte,Unchecked,
1368,picnic,s platte,Checked,1
1370,picnic,s platte,Unchecked,
1371,picnic,s platte,Checked,1
1375,picnic,s platte,Unchecked,
1379,picnic,s platte,Checked,35
1380,picnic,s platte,Checked,3
1381,picnic,s platte,Unchecked,
1382,picnic,s platte,Unchecked,
1384,picnic,s platte,Checked,2
1387,picnic,s platte,Unchecked,
1389,picnic,s platte,Unchecked,
1392,picnic,s platte,Unchecked,
1394,picnic,s platte,Checked,2
1399,picnic,s platte,Unchecked,
1405,picnic,s platte,Unchecked,
1406,picnic,s platte,Unchecked,
1414,picnic,s platte,Checked,4
1415,picnic,s platte,Checked,5
1422,picnic,s platte,Checked,6
1423,picnic,s platte,Unchecked,
1425,picnic,s platte,Unchecked,
1427,picnic,s platte,Unchecked,
1430,picnic,s platte,Checked,1
1431,picnic,s platte,Checked,2
1433,picnic,s platte,Unchecked,
1435,picnic,s platte,Checked,5
1439,picnic,s platte,Unchecked,
1440,picnic,s platte,Checked,25
1441,picnic,s platte,Checked,4
1445,picnic,s platte,Checked,2
1447,picnic,s platte,Unchecked,
1448,picnic,s platte,Unchecked,
1451,picnic,s platte,Unchecked,
1455,picnic,s platte,Unchecked,
1458,picnic,s platte,Unchecked,
1459,picnic,s platte,Unchecked,
1462,picnic,s platte,Unchecked,
1463,picnic,s platte,Checked,20
1465,picnic,s platte,Unchecked,
1466,picnic,s platte,Checked,5
1467,picnic,s platte,Unchecked,
1468,picnic,s platte,Checked,1
1470,picnic,s platte,Unchecked,
98,picnic,southwest,Unchecked,
104,picnic,southwest,Unchecked,
105,picnic,southwest,Unchecked,
109,picnic,southwest,Unchecked,
112,picnic,southwest,Unchecked,
113,picnic,southwest,Unchecked,
115,picnic,southwest,Unchecked,
116,picnic,southwest,Unchecked,
118,picnic,southwest,Unchecked,
119,picnic,southwest,Unchecked,
124,picnic,southwest,Unchecked,
125,picnic,southwest,Unchecked,
126,picnic,southwest,Unchecked,
127,picnic,southwest,Unchecked,
128,picnic,southwest,Unchecked,
130,picnic,southwest,Unchecked,
131,picnic,southwest,Unchecked,
132,picnic,southwest,Unchecked,
133,picnic,southwest,Unchecked,
135,picnic,southwest,Unchecked,
136,picnic,southwest,Unchecked,
142,picnic,southwest,Unchecked,
145,picnic,southwest,Unchecked,
149,picnic,southwest,Unchecked,
151,picnic,southwest,Unchecked,
154,picnic,southwest,Unchecked,
155,picnic,southwest,Unchecked,
156,picnic,southwest,Unchecked,
164,picnic,southwest,Unchecked,
165,picnic,southwest,Unchecked,
167,picnic,southwest,Unchecked,
168,picnic,southwest,Checked,5
170,picnic,southwest,Unchecked,
171,picnic,southwest,Unchecked,
172,picnic,southwest,Unchecked,
173,picnic,southwest,Unchecked,
174,picnic,southwest,Unchecked,
177,picnic,southwest,Unchecked,
178,picnic,southwest,Unchecked,
181,picnic,southwest,Unchecked,
185,picnic,southwest,Unchecked,
186,picnic,southwest,Unchecked,
189,picnic,southwest,Unchecked,
190,picnic,southwest,Unchecked,
193,picnic,southwest,Unchecked,
195,picnic,southwest,Unchecked,
196,picnic,southwest,Unchecked,
202,picnic,southwest,Unchecked,
203,picnic,southwest,Unchecked,
204,picnic,southwest,Unchecked,
205,picnic,southwest,Unchecked,
206,picnic,southwest,Unchecked,
208,picnic,southwest,Unchecked,
209,picnic,southwest,Unchecked,
211,picnic,southwest,Unchecked,
213,picnic,southwest,Unchecked,
214,picnic,southwest,Unchecked,
217,picnic,southwest,Unchecked,
223,picnic,southwest,Unchecked,
224,picnic,southwest,Unchecked,
227,picnic,southwest,Unchecked,
228,picnic,southwest,Unchecked,
230,picnic,southwest,Unchecked,
231,picnic,southwest,Unchecked,
233,picnic,southwest,Unchecked,
238,picnic,southwest,Checked,0
243,picnic,southwest,Unchecked,
244,picnic,southwest,Unchecked,
246,picnic,southwest,Unchecked,
248,picnic,southwest,Unchecked,
249,picnic,southwest,Unchecked,
252,picnic,southwest,Unchecked,
253,picnic,southwest,Unchecked,
255,picnic,southwest,Unchecked,
256,picnic,southwest,Unchecked,
262,picnic,southwest,Unchecked,
263,picnic,southwest,Checked,3
264,picnic,southwest,Unchecked,
265,picnic,southwest,Unchecked,
267,picnic,southwest,Unchecked,
269,picnic,southwest,Unchecked,
270,picnic,southwest,Checked,0
274,picnic,southwest,Unchecked,
275,picnic,southwest,Unchecked,
277,picnic,southwest,Unchecked,
278,picnic,southwest,Unchecked,
281,picnic,southwest,Unchecked,
283,picnic,southwest,Unchecked,
284,picnic,southwest,Checked,1
287,picnic,southwest,Unchecked,
288,picnic,southwest,Unchecked,
289,picnic,southwest,Unchecked,
295,picnic,southwest,Unchecked,
297,picnic,southwest,Unchecked,
299,picnic,southwest,Unchecked,
300,picnic,southwest,Unchecked,
301,picnic,southwest,Unchecked,
303,picnic,southwest,Unchecked,
304,picnic,southwest,Unchecked,
305,picnic,southwest,Unchecked,
307,picnic,southwest,Unchecked,
308,picnic,southwest,Unchecked,
309,picnic,southwest,Unchecked,
313,picnic,southwest,Unchecked,
314,picnic,southwest,Unchecked,
317,picnic,southwest,Unchecked,
318,picnic,southwest,Unchecked,
321,picnic,southwest,Unchecked,
326,picnic,southwest,Unchecked,
327,picnic,southwest,Unchecked,
330,picnic,southwest,Unchecked,
331,picnic,southwest,Unchecked,
332,picnic,southwest,Unchecked,
337,picnic,southwest,Unchecked,
338,picnic,southwest,Unchecked,
340,picnic,southwest,Unchecked,
341,picnic,southwest,Unchecked,
342,picnic,southwest,Unchecked,
348,picnic,southwest,Unchecked,
349,picnic,southwest,Unchecked,
352,picnic,southwest,Unchecked,
353,picnic,southwest,Unchecked,
355,picnic,southwest,Unchecked,
358,picnic,southwest,Unchecked,
360,picnic,southwest,Unchecked,
361,picnic,southwest,Unchecked,
363,picnic,southwest,Unchecked,
366,picnic,southwest,Unchecked,
367,picnic,southwest,Unchecked,
369,picnic,southwest,Checked,0
370,picnic,southwest,Unchecked,
372,picnic,southwest,Unchecked,
373,picnic,southwest,Unchecked,
378,picnic,southwest,Unchecked,
379,picnic,southwest,Unchecked,
380,picnic,southwest,Unchecked,
382,picnic,southwest,Unchecked,
384,picnic,southwest,Unchecked,
387,picnic,southwest,Unchecked,
390,picnic,southwest,Unchecked,
393,picnic,southwest,Unchecked,
394,picnic,southwest,Unchecked,
396,picnic,southwest,Unchecked,
399,picnic,southwest,Unchecked,
400,picnic,southwest,Unchecked,
404,picnic,southwest,Unchecked,
406,picnic,southwest,Unchecked,
409,picnic,southwest,Checked,12
410,picnic,southwest,Unchecked,
411,picnic,southwest,Unchecked,
414,picnic,southwest,Unchecked,
415,picnic,southwest,Unchecked,
417,picnic,southwest,Unchecked,
419,picnic,southwest,Unchecked,
420,picnic,southwest,Unchecked,
422,picnic,southwest,Unchecked,
431,picnic,southwest,Unchecked,
435,picnic,southwest,Unchecked,
437,picnic,southwest,Unchecked,
438,picnic,southwest,Checked,6
440,picnic,southwest,Unchecked,
441,picnic,southwest,Unchecked,
442,picnic,southwest,Unchecked,
443,picnic,southwest,Unchecked,
445,picnic,southwest,Unchecked,
446,picnic,southwest,Unchecked,
447,picnic,southwest,Unchecked,
453,picnic,southwest,Unchecked,
457,picnic,southwest,Unchecked,
458,picnic,southwest,Unchecked,
459,picnic,southwest,Unchecked,
461,picnic,southwest,Unchecked,
468,picnic,southwest,Unchecked,
469,picnic,southwest,Unchecked,
472,picnic,southwest,Checked,2
474,picnic,southwest,Unchecked,
476,picnic,southwest,Unchecked,
477,picnic,southwest,Unchecked,
478,picnic,southwest,Unchecked,
480,picnic,southwest,Unchecked,
482,picnic,southwest,Checked,3
483,picnic,southwest,Unchecked,
484,picnic,southwest,Unchecked,
485,picnic,southwest,Checked,30
487,picnic,southwest,Unchecked,
489,picnic,southwest,Unchecked,
490,picnic,southwest,Unchecked,
494,picnic,southwest,Unchecked,
499,picnic,southwest,Unchecked,
500,picnic,southwest,Unchecked,
501,picnic,southwest,Unchecked,
502,picnic,southwest,Unchecked,
505,picnic,southwest,Unchecked,
508,picnic,southwest,Unchecked,
511,picnic,southwest,Unchecked,
512,picnic,southwest,Checked,10
514,picnic,southwest,Unchecked,
515,picnic,southwest,Unchecked,
517,picnic,southwest,Unchecked,
522,picnic,southwest,Unchecked,
526,picnic,southwest,Unchecked,
527,picnic,southwest,Unchecked,
528,picnic,southwest,Unchecked,
529,picnic,southwest,Unchecked,
530,picnic,southwest,Unchecked,
532,picnic,southwest,Unchecked,
534,picnic,southwest,Unchecked,
535,picnic,southwest,Unchecked,
536,picnic,southwest,Unchecked,
538,picnic,southwest,Unchecked,
539,picnic,southwest,Unchecked,
542,picnic,southwest,Unchecked,
549,picnic,southwest,Checked,3
550,picnic,southwest,Unchecked,
551,picnic,southwest,Unchecked,
552,picnic,southwest,Unchecked,
554,picnic,southwest,Unchecked,
555,picnic,southwest,Unchecked,
564,picnic,southwest,Checked,13
565,picnic,southwest,Unchecked,
566,picnic,southwest,Unchecked,
